El1_pos_m_filt_lag1,El1_pos_m_filt_lag2,El1_pos_m_filt_lag3,El1_Resistance_mOhm_filt_lag1,El1_Resistance_mOhm_filt_lag2,El1_Resistance_mOhm_filt_lag3,El1_Resistance_mOhm_filt_lag4,El1_Resistance_mOhm_filt,El2_pos_m_filt_lag1,El2_pos_m_filt_lag2,El2_pos_m_filt_lag3,El2_Resistance_mOhm_filt_lag1,El2_Resistance_mOhm_filt_lag2,El2_Resistance_mOhm_filt_lag3,El2_Resistance_mOhm_filt_lag4,El2_Resistance_mOhm_filt,El3_pos_m_filt_lag1,El3_pos_m_filt_lag2,El3_pos_m_filt_lag3,El3_Resistance_mOhm_filt_lag1,El3_Resistance_mOhm_filt_lag2,El3_Resistance_mOhm_filt_lag3,El3_Resistance_mOhm_filt_lag4,El3_Resistance_mOhm_filt,RMS_V_transformer_filt_lag1
0.4875987256335234,0.4825637775584556,0.48210732089817776,287.7231431209612,288.64115545843623,292.0262252208802,295.41734865138545,287.7231431209612,0.5371012426538226,0.5341911515012812,0.5350762229250655,308.5263406074604,307.53397248134667,305.35184110629064,302.48743232471065,308.5263406074604,0.4517230713742034,0.451661236818138,0.45160301692498467,293.7937808866509,293.6273169802191,292.30835523635454,291.1803424009718,293.7937808866509,399.7145268507302
0.49135241485608677,0.4875987256335234,0.4825637775584556,287.62527692021274,287.7231431209612,288.64115545843623,292.0262252208802,287.62527692021274,0.5373642142874335,0.5371012426538226,0.5341911515012812,308.2668700300685,308.5263406074604,307.53397248134667,305.35184110629064,308.2668700300685,0.45148784966335315,0.4517230713742034,0.451661236818138,295.3663060996845,293.7937808866509,293.6273169802191,292.30835523635454,295.3663060996845,400.0442297477275
0.48964592815496916,0.49135241485608677,0.4875987256335234,287.3278879501832,287.62527692021274,287.7231431209612,288.64115545843623,287.3278879501832,0.537880671934079,0.5373642142874335,0.5371012426538226,307.2615664853777,308.2668700300685,308.5263406074604,307.53397248134667,307.2615664853777,0.4539162293212102,0.45148784966335315,0.4517230713742034,298.2716053464482,295.3663060996845,293.7937808866509,293.6273169802191,298.2716053464482,400.3290367498994
0.4890711614318708,0.48964592815496916,0.49135241485608677,288.9254765379937,287.3278879501832,287.62527692021274,287.7231431209612,288.9254765379937,0.5410101079774188,0.537880671934079,0.5373642142874335,306.03954580104966,307.2615664853777,308.2668700300685,308.5263406074604,306.03954580104966,0.4485705604550043,0.4539162293212102,0.45148784966335315,300.2276124344097,298.2716053464482,295.3663060996845,293.7937808866509,300.2276124344097,400.52762269973755
0.48614427742819677,0.4890711614318708,0.48964592815496916,292.07815479909647,288.9254765379937,287.3278879501832,287.62527692021274,292.07815479909647,0.5402865670225304,0.5410101079774188,0.537880671934079,302.7477945322688,306.03954580104966,307.2615664853777,308.2668700300685,302.7477945322688,0.44936242820386596,0.4485705604550043,0.4539162293212102,299.4118966160529,300.2276124344097,298.2716053464482,295.3663060996845,299.4118966160529,400.60801696032286
0.4849628634002698,0.48614427742819677,0.4890711614318708,297.254403947287,292.07815479909647,288.9254765379937,287.3278879501832,297.254403947287,0.5384043228306805,0.5402865670225304,0.5410101079774188,298.9578661093492,302.7477945322688,306.03954580104966,307.2615664853777,298.9578661093492,0.4524853046074731,0.44936242820386596,0.4485705604550043,298.01432340906695,299.4118966160529,300.2276124344097,298.2716053464482,298.01432340906695,400.55781316012144
0.4855940734074505,0.4849628634002698,0.48614427742819677,301.19414245013667,297.254403947287,292.07815479909647,288.9254765379937,301.19414245013667,0.5375071944146238,0.5384043228306805,0.5402865670225304,295.16613485021315,298.9578661093492,302.7477945322688,306.03954580104966,295.16613485021315,0.45022974307768965,0.4524853046074731,0.44936242820386596,296.5153463406975,298.01432340906695,299.4118966160529,300.2276124344097,296.5153463406975,400.38898032158613
0.48800578064922695,0.4855940734074505,0.4849628634002698,304.0607162900985,301.19414245013667,297.254403947287,292.07815479909647,304.0607162900985,0.53841186231591,0.5375071944146238,0.5384043228306805,294.0658768002574,295.16613485021315,298.9578661093492,302.7477945322688,294.0658768002574,0.44947013005410985,0.45022974307768965,0.4524853046074731,295.68139765248475,296.5153463406975,298.01432340906695,299.4118966160529,295.68139765248475,400.13727847486734
0.4865476129737397,0.48800578064922695,0.4855940734074505,306.5289040561725,304.0607162900985,301.19414245013667,297.254403947287,306.5289040561725,0.535280344171549,0.53841186231591,0.5375071944146238,295.5139237275914,294.0658768002574,295.16613485021315,298.9578661093492,295.5139237275914,0.44796434621965264,0.44947013005410985,0.45022974307768965,296.68890919044094,295.68139765248475,296.5153463406975,298.01432340906695,296.68890919044094,399.85627428628504
0.48523932009360415,0.4865476129737397,0.48800578064922695,306.82543347599295,306.5289040561725,304.0607162900985,301.19414245013667,306.82543347599295,0.5365552859768512,0.535280344171549,0.53841186231591,298.61130796471525,295.5139237275914,294.0658768002574,295.16613485021315,298.61130796471525,0.4461756541274976,0.44796434621965264,0.44947013005410985,298.86949609424903,296.68890919044094,295.68139765248475,296.5153463406975,298.86949609424903,399.6059562265873
0.48094474203412685,0.48523932009360415,0.4865476129737397,307.38774495555464,306.82543347599295,306.5289040561725,304.0607162900985,307.38774495555464,0.5354777433416158,0.5365552859768512,0.535280344171549,301.10896021630845,298.61130796471525,295.5139237275914,294.0658768002574,301.10896021630845,0.4455231301174515,0.4461756541274976,0.44796434621965264,300.44211364375275,298.86949609424903,296.68890919044094,295.68139765248475,300.44211364375275,399.43595740944147
0.480619410193037,0.48094474203412685,0.48523932009360415,308.20287644327595,307.38774495555464,306.82543347599295,306.5289040561725,308.20287644327595,0.5377733686630829,0.5354777433416158,0.5365552859768512,304.3882956964698,301.10896021630845,298.61130796471525,295.5139237275914,304.3882956964698,0.44837810068482054,0.4455231301174515,0.4461756541274976,301.76704178563494,300.44211364375275,298.86949609424903,296.68890919044094,301.76704178563494,399.3633732944727
0.4784945813693179,0.480619410193037,0.48094474203412685,307.5801665460591,308.20287644327595,307.38774495555464,306.82543347599295,307.5801665460591,0.532984848053282,0.5377733686630829,0.5354777433416158,306.6964126507624,304.3882956964698,301.10896021630845,298.61130796471525,306.6964126507624,0.4520528740357955,0.44837810068482054,0.4455231301174515,302.7867951100154,301.76704178563494,300.44211364375275,298.86949609424903,302.7867951100154,399.34638530015945
0.4774357025145857,0.4784945813693179,0.480619410193037,305.718812057634,307.5801665460591,308.20287644327595,307.38774495555464,305.718812057634,0.5314117165030736,0.532984848053282,0.5377733686630829,307.910243111733,306.6964126507624,304.3882956964698,301.10896021630845,307.910243111733,0.45138099558571526,0.4520528740357955,0.44837810068482054,303.16928178039865,302.7867951100154,301.76704178563494,300.44211364375275,303.16928178039865,399.30537939071655
0.47568198095825054,0.4774357025145857,0.4784945813693179,302.59360630440574,305.718812057634,307.5801665460591,308.20287644327595,302.59360630440574,0.5280387802006054,0.5314117165030736,0.532984848053282,308.46524100355964,307.910243111733,306.6964126507624,304.3882956964698,308.46524100355964,0.4551911160138442,0.45138099558571526,0.4520528740357955,305.6922548342392,303.16928178039865,302.7867951100154,301.76704178563494,305.6922548342392,399.20769579708576
0.47549345584974545,0.47568198095825054,0.4774357025145857,297.68662072981226,302.59360630440574,305.718812057634,307.5801665460591,297.68662072981226,0.5263863212678775,0.5280387802006054,0.5314117165030736,308.1103063368427,308.46524100355964,307.910243111733,306.6964126507624,308.1103063368427,0.4552622689678134,0.4551911160138442,0.45138099558571526,306.23290041121936,305.6922548342392,303.16928178039865,302.7867951100154,306.23290041121936,399.06530380249023
0.4719779990670322,0.47549345584974545,0.47568198095825054,294.25243894751736,297.68662072981226,302.59360630440574,305.718812057634,294.25243894751736,0.5268816530700954,0.5263863212678775,0.5280387802006054,306.7722982150697,308.1103063368427,308.46524100355964,307.910243111733,306.7722982150697,0.4587696510212156,0.4552622689678134,0.4551911160138442,306.31878386840214,306.23290041121936,305.6922548342392,303.16928178039865,306.31878386840214,398.9135916531086
0.4690439085762502,0.4719779990670322,0.47549345584974545,293.2953540282037,294.25243894751736,297.68662072981226,302.59360630440574,293.2953540282037,0.5265231998191959,0.5268816530700954,0.5263863212678775,305.0283412335538,306.7722982150697,308.1103063368427,308.46524100355964,305.0283412335538,0.4585830537219086,0.4587696510212156,0.4552622689678134,306.3094624199694,306.31878386840214,306.23290041121936,305.6922548342392,306.3094624199694,398.7945958226919
0.4733024028003068,0.4690439085762502,0.4719779990670322,291.27911191790974,293.2953540282037,294.25243894751736,297.68662072981226,291.27911191790974,0.5260164446812998,0.5265231998191959,0.5268816530700954,304.7212771653836,305.0283412335538,306.7722982150697,308.1103063368427,304.7212771653836,0.4588451693740009,0.4585830537219086,0.4587696510212156,305.41460664406645,306.3094624199694,306.31878386840214,306.23290041121936,305.41460664406645,398.74450147151947
0.47072755763775875,0.4733024028003068,0.4690439085762502,292.0518597257439,291.27911191790974,293.2953540282037,294.25243894751736,292.0518597257439,0.5256980749385397,0.5260164446812998,0.5265231998191959,302.9640474685736,304.7212771653836,305.0283412335538,306.7722982150697,302.9640474685736,0.4595761183192866,0.4588451693740009,0.4585830537219086,302.5655566757023,305.41460664406645,306.3094624199694,306.31878386840214,302.5655566757023,398.78540486097336
0.4685339864808495,0.47072755763775875,0.4733024028003068,294.32030212975303,292.0518597257439,291.27911191790974,293.2953540282037,294.32030212975303,0.5261048514197796,0.5256980749385397,0.5260164446812998,301.5300351701964,302.9640474685736,304.7212771653836,305.0283412335538,301.5300351701964,0.46593382567802166,0.4595761183192866,0.4588451693740009,299.336068194224,302.5655566757023,305.41460664406645,306.3094624199694,299.336068194224,398.9213415980339
0.4722078135374921,0.4685339864808495,0.47072755763775875,298.57371926655196,294.32030212975303,292.0518597257439,291.27911191790974,298.57371926655196,0.5240877793358933,0.5261048514197796,0.5256980749385397,298.98801726793056,301.5300351701964,302.9640474685736,304.7212771653836,298.98801726793056,0.46763639682771124,0.46593382567802166,0.4595761183192866,296.81966828954,299.336068194224,302.5655566757023,305.41460664406645,296.81966828954,399.13858465850353
0.4780179478759729,0.4722078135374921,0.4685339864808495,302.98224924519747,298.57371926655196,294.32030212975303,292.0518597257439,302.98224924519747,0.5255014786176915,0.5240877793358933,0.5261048514197796,297.6219556166943,298.98801726793056,301.5300351701964,302.9640474685736,297.6219556166943,0.4662218677678083,0.46763639682771124,0.46593382567802166,292.78468575737577,296.81966828954,299.336068194224,302.5655566757023,292.78468575737577,399.4101966172457
0.47567481461832223,0.4780179478759729,0.4722078135374921,307.3500237049094,302.98224924519747,298.57371926655196,294.32030212975303,307.3500237049094,0.5268268105584625,0.5255014786176915,0.5240877793358933,295.4759358654833,297.6219556166943,298.98801726793056,301.5300351701964,295.4759358654833,0.46815986350836003,0.4662218677678083,0.46763639682771124,289.9067152717554,292.78468575737577,296.81966828954,299.336068194224,289.9067152717554,399.7048695012927
0.4749383167047462,0.47567481461832223,0.4780179478759729,308.97301692173494,307.3500237049094,302.98224924519747,298.57371926655196,308.97301692173494,0.5275968864337747,0.5268268105584625,0.5255014786176915,295.62351971257823,295.4759358654833,297.6219556166943,298.98801726793056,295.62351971257823,0.4674361984341913,0.46815986350836003,0.4662218677678083,287.73099807788344,289.9067152717554,292.78468575737577,296.81966828954,287.73099807788344,400.0
0.4756214278066272,0.4749383167047462,0.47567481461832223,310.50371007129223,308.97301692173494,307.3500237049094,302.98224924519747,310.50371007129223,0.5287099533192772,0.5275968864337747,0.5268268105584625,297.57553512807453,295.62351971257823,295.4759358654833,297.6219556166943,297.57553512807453,0.4664566980683889,0.4674361984341913,0.46815986350836003,285.9083268278906,287.73099807788344,289.9067152717554,292.78468575737577,285.9083268278906,400.29000176116824
0.47907882309543837,0.4756214278066272,0.4749383167047462,310.06955407260654,310.50371007129223,308.97301692173494,307.3500237049094,310.06955407260654,0.5293027893208945,0.5287099533192772,0.5275968864337747,302.14755775168476,297.57553512807453,295.62351971257823,295.4759358654833,302.14755775168476,0.46827390078817316,0.4664566980683889,0.4674361984341913,285.87807634847974,285.9083268278906,287.73099807788344,289.9067152717554,285.87807634847974,400.5525501444936
0.4771051089385819,0.47907882309543837,0.4756214278066272,308.0223147526675,310.06955407260654,310.50371007129223,308.97301692173494,308.0223147526675,0.5333729359263566,0.5293027893208945,0.5287099533192772,306.49816998735804,302.14755775168476,297.57553512807453,295.62351971257823,306.49816998735804,0.46833607196371546,0.46827390078817316,0.4664566980683889,285.4607428138504,285.87807634847974,285.9083268278906,287.73099807788344,285.4607428138504,400.74757657945156
0.47661455324669766,0.4771051089385819,0.47907882309543837,305.5623246095551,308.0223147526675,310.06955407260654,310.50371007129223,305.5623246095551,0.5331987475842517,0.5333729359263566,0.5293027893208945,308.1162011712007,306.49816998735804,302.14755775168476,297.57553512807453,308.1162011712007,0.46889322379273907,0.46833607196371546,0.46827390078817316,287.0590388910877,285.4607428138504,285.87807634847974,285.9083268278906,287.0590388910877,400.83506010472775
0.47816922839882114,0.47661455324669766,0.4771051089385819,302.86140243968816,305.5623246095551,308.0223147526675,310.06955407260654,302.86140243968816,0.5325845811475824,0.5331987475842517,0.5333729359263566,311.0006211150561,308.1162011712007,306.49816998735804,302.14755775168476,311.0006211150561,0.46892119423646966,0.46889322379273907,0.46833607196371546,288.52117097860315,287.0590388910877,285.4607428138504,285.87807634847974,288.52117097860315,400.78644447028637
0.4790387605477544,0.47816922839882114,0.47661455324669766,300.1333392125065,302.86140243968816,305.5623246095551,308.0223147526675,300.1333392125065,0.5310775259868677,0.5325845811475824,0.5331987475842517,313.7443318439895,311.0006211150561,308.1162011712007,306.49816998735804,313.7443318439895,0.4695943604896805,0.46892119423646966,0.46889322379273907,291.9673724454916,288.52117097860315,287.0590388910877,285.4607428138504,291.9673724454916,400.5919240415096
0.4782864484052942,0.4790387605477544,0.47816922839882114,297.1827765963981,300.1333392125065,302.86140243968816,305.5623246095551,297.1827765963981,0.529013000645712,0.5310775259868677,0.5325845811475824,314.14213903003434,313.7443318439895,311.0006211150561,308.1162011712007,314.14213903003434,0.4704442922845528,0.4695943604896805,0.46892119423646966,295.67293309879017,291.9673724454916,288.52117097860315,287.0590388910877,295.67293309879017,400.2635955438018
0.4780188024762621,0.4782864484052942,0.4790387605477544,295.42653553851176,297.1827765963981,300.1333392125065,302.86140243968816,295.42653553851176,0.5265240570705099,0.529013000645712,0.5310775259868677,311.4113347124927,314.14213903003434,313.7443318439895,311.0006211150561,311.4113347124927,0.46657035841914196,0.4704442922845528,0.4695943604896805,299.07018153910644,295.67293309879017,291.9673724454916,288.52117097860315,299.07018153910644,399.83448712155223
0.47526901085952217,0.4780188024762621,0.4782864484052942,293.1380480514414,295.42653553851176,297.1827765963981,300.1333392125065,293.1380480514414,0.5247464624440481,0.5265240570705099,0.529013000645712,307.3369424893757,311.4113347124927,314.14213903003434,313.7443318439895,307.3369424893757,0.467903503756361,0.46657035841914196,0.4704442922845528,302.277281138687,299.07018153910644,295.67293309879017,291.9673724454916,302.277281138687,399.3534501641989
0.47479266337157283,0.47526901085952217,0.4780188024762621,292.04341104742633,293.1380480514414,295.42653553851176,297.1827765963981,292.04341104742633,0.5246051016807439,0.5247464624440481,0.5265240570705099,301.25296762258614,307.3369424893757,311.4113347124927,314.14213903003434,301.25296762258614,0.46593946491670046,0.467903503756361,0.46657035841914196,305.4551178104675,302.277281138687,299.07018153910644,295.67293309879017,305.4551178104675,398.8759256154299
0.4742598883915549,0.47479266337157283,0.47526901085952217,292.80007991054424,292.04341104742633,293.1380480514414,295.42653553851176,292.80007991054424,0.5252736919377393,0.5246051016807439,0.5247464624440481,295.66783115291247,301.25296762258614,307.3369424893757,311.4113347124927,295.66783115291247,0.4630548666455816,0.46593946491670046,0.467903503756361,306.9220627496764,305.4551178104675,302.277281138687,299.07018153910644,306.9220627496764,398.4505721926689
0.47472422817080745,0.4742598883915549,0.47479266337157283,293.26690876436226,292.80007991054424,292.04341104742633,293.1380480514414,293.26690876436226,0.5253759760548437,0.5252736919377393,0.5246051016807439,291.52523707896813,295.66783115291247,301.25296762258614,307.3369424893757,291.52523707896813,0.46293804415786427,0.4630548666455816,0.46593946491670046,306.3312370176603,306.9220627496764,305.4551178104675,302.277281138687,306.3312370176603,398.1017728149891
